id,title,description,link,image_link,additional_image_link,availability,price,sale_price,brand,gtin,mpn,condition,google_product_category,product_type,item_group_id,color,size,material,quantity
NA-TSHI-0001,Coastal V-Neck Tee – Forest Green,"The Coastal V-Neck Tee from Northwind Apparel, crafted in cotton blend, for an easy, everyday layer that pairs with anything. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-tshi-0001,/mock-catalog/images/northwind-apparel/tshirts-1.png,,in_stock,36.02 USD,,Northwind Studio,,NA-TSHI-0001,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-001,Forest Green,XL,Cotton Blend,233
NA-TSHI-0002,Heritage Long-Sleeve Tee – Navy,"The Heritage Long-Sleeve Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in Navy.",https://northwind-apparel.example.com/products/na-tshi-0002,/mock-catalog/images/northwind-apparel/tshirts-2.png,,in_stock,19.73 USD,,Northwind Studio,,NA-TSHI-0002,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-001,Navy,XXL,Organic Cotton,34
NA-TSHI-0003,Luxe Pocket Tee – Terracotta,"The Luxe Pocket Tee from Northwind Apparel, crafted in cotton blend, for an easy, everyday layer that pairs with anything. Shown in Terracotta.",https://northwind-apparel.example.com/products/na-tshi-0003,/mock-catalog/images/northwind-apparel/tshirts-3.png,,in_stock,41.39 USD,34.71 USD,Northwind Studio,,NA-TSHI-0003,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-002,Terracotta,XXL,Cotton Blend,56
NA-TSHI-0004,Classic Long-Sleeve Tee – Forest Green,"The Classic Long-Sleeve Tee from Northwind Apparel, crafted in cotton blend, for an easy, everyday layer that pairs with anything. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-tshi-0004,/mock-catalog/images/northwind-apparel/tshirts-1.png,,in_stock,39.99 USD,,Northwind Studio,,NA-TSHI-0004,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-002,Forest Green,XS,Cotton Blend,40
NA-TSHI-0005,Signature V-Neck Tee – Olive,"The Signature V-Neck Tee from Northwind Apparel, crafted in cotton blend, for an easy, everyday layer that pairs with anything. Shown in Olive.",https://northwind-apparel.example.com/products/na-tshi-0005,/mock-catalog/images/northwind-apparel/tshirts-2.png,,in_stock,32.58 USD,26.99 USD,Northwind,,NA-TSHI-0005,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-003,Olive,XL,Cotton Blend,91
NA-TSHI-0006,Everyday Henley – Slate Gray,"The Everyday Henley from Northwind Apparel, crafted in linen, for an easy, everyday layer that pairs with anything. Shown in Slate Gray.",https://northwind-apparel.example.com/products/na-tshi-0006,/mock-catalog/images/northwind-apparel/tshirts-3.png,,in_stock,38.86 USD,,Northwind,,NA-TSHI-0006,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-003,Slate Gray,XXL,Linen,158
NA-TSHI-0007,Coastal Long-Sleeve Tee – Cream,"The Coastal Long-Sleeve Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in Cream.",https://northwind-apparel.example.com/products/na-tshi-0007,/mock-catalog/images/northwind-apparel/tshirts-1.png,,in_stock,20.95 USD,,NW Active,,NA-TSHI-0007,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-004,Cream,L,Organic Cotton,82
NA-TSHI-0008,Trail Long-Sleeve Tee – Charcoal,"The Trail Long-Sleeve Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in Charcoal.",https://northwind-apparel.example.com/products/na-tshi-0008,/mock-catalog/images/northwind-apparel/tshirts-2.png,,in_stock,34.67 USD,,Northwind,,NA-TSHI-0008,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-004,Charcoal,XL,Organic Cotton,241
NA-TSHI-0009,Minimalist Pocket Tee – Burgundy,"The Minimalist Pocket Tee from Northwind Apparel, crafted in cotton blend, for an easy, everyday layer that pairs with anything. Shown in Burgundy.",https://northwind-apparel.example.com/products/na-tshi-0009,/mock-catalog/images/northwind-apparel/tshirts-3.png,,in_stock,33.41 USD,,NW Active,,NA-TSHI-0009,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-005,Burgundy,XXL,Cotton Blend,55
NA-TSHI-0010,Terra V-Neck Tee – Cream,"The Terra V-Neck Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in Cream.",https://northwind-apparel.example.com/products/na-tshi-0010,/mock-catalog/images/northwind-apparel/tshirts-1.png,,in_stock,25.41 USD,,Northwind,,NA-TSHI-0010,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-005,Cream,XL,Organic Cotton,85
NA-TSHI-0011,Luxe Henley – Forest Green,"The Luxe Henley from Northwind Apparel, crafted in cotton blend, for an easy, everyday layer that pairs with anything. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-tshi-0011,/mock-catalog/images/northwind-apparel/tshirts-2.png,,in_stock,38.91 USD,,NW Active,,NA-TSHI-0011,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-006,Forest Green,L,Cotton Blend,15
NA-TSHI-0012,Modern V-Neck Tee – White,"The Modern V-Neck Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in White.",https://northwind-apparel.example.com/products/na-tshi-0012,/mock-catalog/images/northwind-apparel/tshirts-3.png,,in_stock,37.75 USD,29.76 USD,NW Active,,NA-TSHI-0012,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-006,White,M,Organic Cotton,120
NA-TSHI-0013,Terra Long-Sleeve Tee – Blush Pink,"The Terra Long-Sleeve Tee from Northwind Apparel, crafted in linen, for an easy, everyday layer that pairs with anything. Shown in Blush Pink.",https://northwind-apparel.example.com/products/na-tshi-0013,/mock-catalog/images/northwind-apparel/tshirts-1.png,,in_stock,35.03 USD,,Northwind Studio,,NA-TSHI-0013,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-007,Blush Pink,M,Linen,212
NA-TSHI-0014,Rugged Long-Sleeve Tee – Sand,"The Rugged Long-Sleeve Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in Sand.",https://northwind-apparel.example.com/products/na-tshi-0014,/mock-catalog/images/northwind-apparel/tshirts-2.png,,in_stock,33.81 USD,26.53 USD,Northwind,,NA-TSHI-0014,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-007,Sand,L,Organic Cotton,138
NA-TSHI-0015,Urban V-Neck Tee – Burgundy,"The Urban V-Neck Tee from Northwind Apparel, crafted in organic cotton, for an easy, everyday layer that pairs with anything. Shown in Burgundy.",https://northwind-apparel.example.com/products/na-tshi-0015,/mock-catalog/images/northwind-apparel/tshirts-3.png,,in_stock,19.77 USD,,NW Active,,NA-TSHI-0015,new,Apparel & Accessories > Clothing > Shirts & Tops,Apparel > Tops > T-Shirts,NA-TSHI-GRP-008,Burgundy,XL,Organic Cotton,91
NA-HOOD-0016,Coastal Pullover Hoodie – Charcoal,"The Coastal Pullover Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Charcoal.",https://northwind-apparel.example.com/products/na-hood-0016,/mock-catalog/images/northwind-apparel/hoodies-1.png,,in_stock,77.26 USD,,Northwind Studio,,NA-HOOD-0016,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-001,Charcoal,L,Brushed Fleece,116
NA-HOOD-0017,Rugged Crewneck Sweatshirt – Cream,"The Rugged Crewneck Sweatshirt from Northwind Apparel, crafted in cotton blend, for weekend comfort with a modern fit. Shown in Cream.",https://northwind-apparel.example.com/products/na-hood-0017,/mock-catalog/images/northwind-apparel/hoodies-2.png,,in_stock,49.56 USD,,Northwind Studio,,NA-HOOD-0017,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-001,Cream,XL,Cotton Blend,150
NA-HOOD-0018,Premium Zip Hoodie – Cream,"The Premium Zip Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Cream.",https://northwind-apparel.example.com/products/na-hood-0018,/mock-catalog/images/northwind-apparel/hoodies-3.png,,in_stock,88.56 USD,,NW Active,,NA-HOOD-0018,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-002,Cream,S,Brushed Fleece,92
NA-HOOD-0019,Coastal Zip Hoodie – Forest Green,"The Coastal Zip Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-hood-0019,/mock-catalog/images/northwind-apparel/hoodies-1.png,,in_stock,56.48 USD,,Northwind,,NA-HOOD-0019,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-002,Forest Green,M,Brushed Fleece,19
NA-HOOD-0020,Everyday Fleece Hoodie – Black,"The Everyday Fleece Hoodie from Northwind Apparel, crafted in french terry, for weekend comfort with a modern fit. Shown in Black.",https://northwind-apparel.example.com/products/na-hood-0020,/mock-catalog/images/northwind-apparel/hoodies-2.png,,in_stock,80.14 USD,,Northwind Studio,,NA-HOOD-0020,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-003,Black,XXL,French Terry,77
NA-HOOD-0021,Minimalist Zip Hoodie – Sand,"The Minimalist Zip Hoodie from Northwind Apparel, crafted in cotton blend, for weekend comfort with a modern fit. Shown in Sand.",https://northwind-apparel.example.com/products/na-hood-0021,/mock-catalog/images/northwind-apparel/hoodies-3.png,,in_stock,50.51 USD,44.31 USD,Northwind,,NA-HOOD-0021,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-003,Sand,XXL,Cotton Blend,176
NA-HOOD-0022,Studio Fleece Hoodie – Slate Gray,"The Studio Fleece Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Slate Gray.",https://northwind-apparel.example.com/products/na-hood-0022,/mock-catalog/images/northwind-apparel/hoodies-1.png,,in_stock,60.02 USD,,Northwind,,NA-HOOD-0022,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-004,Slate Gray,S,Brushed Fleece,84
NA-HOOD-0023,Studio Crewneck Sweatshirt – Sky Blue,"The Studio Crewneck Sweatshirt from Northwind Apparel, crafted in french terry, for weekend comfort with a modern fit. Shown in Sky Blue.",https://northwind-apparel.example.com/products/na-hood-0023,/mock-catalog/images/northwind-apparel/hoodies-2.png,,in_stock,85.74 USD,,Northwind Studio,,NA-HOOD-0023,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-004,Sky Blue,XL,French Terry,197
NA-HOOD-0024,Terra Zip Hoodie – Black,"The Terra Zip Hoodie from Northwind Apparel, crafted in french terry, for weekend comfort with a modern fit. Shown in Black.",https://northwind-apparel.example.com/products/na-hood-0024,/mock-catalog/images/northwind-apparel/hoodies-3.png,,in_stock,78.45 USD,,Northwind,,NA-HOOD-0024,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-005,Black,M,French Terry,51
NA-HOOD-0025,Luxe Zip Hoodie – Slate Gray,"The Luxe Zip Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Slate Gray.",https://northwind-apparel.example.com/products/na-hood-0025,/mock-catalog/images/northwind-apparel/hoodies-1.png,,in_stock,96.16 USD,78.51 USD,NW Active,,NA-HOOD-0025,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-005,Slate Gray,S,Brushed Fleece,209
NA-HOOD-0026,Modern Fleece Hoodie – Burgundy,"The Modern Fleece Hoodie from Northwind Apparel, crafted in cotton blend, for weekend comfort with a modern fit. Shown in Burgundy.",https://northwind-apparel.example.com/products/na-hood-0026,/mock-catalog/images/northwind-apparel/hoodies-2.png,,in_stock,63.22 USD,,Northwind Studio,,NA-HOOD-0026,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-006,Burgundy,M,Cotton Blend,118
NA-HOOD-0027,Urban Pullover Hoodie – Burgundy,"The Urban Pullover Hoodie from Northwind Apparel, crafted in french terry, for weekend comfort with a modern fit. Shown in Burgundy.",https://northwind-apparel.example.com/products/na-hood-0027,/mock-catalog/images/northwind-apparel/hoodies-3.png,,in_stock,87.44 USD,76.77 USD,Northwind Studio,,NA-HOOD-0027,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-006,Burgundy,M,French Terry,166
NA-HOOD-0028,Coastal Fleece Hoodie – Olive,"The Coastal Fleece Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Olive.",https://northwind-apparel.example.com/products/na-hood-0028,/mock-catalog/images/northwind-apparel/hoodies-1.png,,in_stock,68.86 USD,,Northwind Studio,,NA-HOOD-0028,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-007,Olive,S,Brushed Fleece,143
NA-HOOD-0029,Trail Fleece Hoodie – Cream,"The Trail Fleece Hoodie from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Cream.",https://northwind-apparel.example.com/products/na-hood-0029,/mock-catalog/images/northwind-apparel/hoodies-2.png,,in_stock,85.12 USD,66.66 USD,Northwind Studio,,NA-HOOD-0029,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-007,Cream,L,Brushed Fleece,227
NA-HOOD-0030,Everyday Crewneck Sweatshirt – Cream,"The Everyday Crewneck Sweatshirt from Northwind Apparel, crafted in brushed fleece, for weekend comfort with a modern fit. Shown in Cream.",https://northwind-apparel.example.com/products/na-hood-0030,/mock-catalog/images/northwind-apparel/hoodies-3.png,,in_stock,78.12 USD,,Northwind Studio,,NA-HOOD-0030,new,Apparel & Accessories > Clothing > Outerwear,Apparel > Tops > Hoodies,NA-HOOD-GRP-008,Cream,XXL,Brushed Fleece,220
NA-ACTI-0031,Premium Training Shorts – White,"The Premium Training Shorts from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in White.",https://northwind-apparel.example.com/products/na-acti-0031,/mock-catalog/images/northwind-apparel/activewear-1.png,,in_stock,52.58 USD,,Northwind,,NA-ACTI-0031,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-001,White,M,Recycled Poly,64
NA-ACTI-0032,Classic Training Shorts – White,"The Classic Training Shorts from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in White.",https://northwind-apparel.example.com/products/na-acti-0032,/mock-catalog/images/northwind-apparel/activewear-2.png,,in_stock,57.10 USD,,Northwind,,NA-ACTI-0032,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-001,White,L,Moisture-Wick Knit,24
NA-ACTI-0033,Essential Track Jacket – Charcoal,"The Essential Track Jacket from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Charcoal.",https://northwind-apparel.example.com/products/na-acti-0033,/mock-catalog/images/northwind-apparel/activewear-3.png,,in_stock,47.85 USD,,Northwind,,NA-ACTI-0033,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-002,Charcoal,M,Recycled Poly,225
NA-ACTI-0034,Urban Jogger Pants – Sand,"The Urban Jogger Pants from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in Sand.",https://northwind-apparel.example.com/products/na-acti-0034,/mock-catalog/images/northwind-apparel/activewear-1.png,,in_stock,66.34 USD,,Northwind Studio,,NA-ACTI-0034,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-002,Sand,L,Moisture-Wick Knit,93
NA-ACTI-0035,Heritage Jogger Pants – Navy,"The Heritage Jogger Pants from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Navy.",https://northwind-apparel.example.com/products/na-acti-0035,/mock-catalog/images/northwind-apparel/activewear-2.png,,in_stock,38.71 USD,,Northwind Studio,,NA-ACTI-0035,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-003,Navy,M,Recycled Poly,128
NA-ACTI-0036,Coastal Track Jacket – Burgundy,"The Coastal Track Jacket from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Burgundy.",https://northwind-apparel.example.com/products/na-acti-0036,/mock-catalog/images/northwind-apparel/activewear-3.png,,in_stock,37.01 USD,,Northwind,,NA-ACTI-0036,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-003,Burgundy,S,Recycled Poly,163
NA-ACTI-0037,Studio Track Jacket – Sky Blue,"The Studio Track Jacket from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Sky Blue.",https://northwind-apparel.example.com/products/na-acti-0037,/mock-catalog/images/northwind-apparel/activewear-1.png,,in_stock,81.60 USD,,Northwind Studio,,NA-ACTI-0037,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-004,Sky Blue,XXL,Recycled Poly,75
NA-ACTI-0038,Luxe Track Jacket – Slate Gray,"The Luxe Track Jacket from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in Slate Gray.",https://northwind-apparel.example.com/products/na-acti-0038,/mock-catalog/images/northwind-apparel/activewear-2.png,,in_stock,85.30 USD,,Northwind Studio,,NA-ACTI-0038,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-004,Slate Gray,XXL,Moisture-Wick Knit,250
NA-ACTI-0039,Coastal Performance Tee – Forest Green,"The Coastal Performance Tee from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-acti-0039,/mock-catalog/images/northwind-apparel/activewear-3.png,,in_stock,36.20 USD,,NW Active,,NA-ACTI-0039,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-005,Forest Green,S,Moisture-Wick Knit,150
NA-ACTI-0040,Studio Jogger Pants – Burgundy,"The Studio Jogger Pants from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Burgundy.",https://northwind-apparel.example.com/products/na-acti-0040,/mock-catalog/images/northwind-apparel/activewear-1.png,,in_stock,87.79 USD,,Northwind Studio,,NA-ACTI-0040,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-005,Burgundy,S,Recycled Poly,80
NA-ACTI-0041,Everyday Training Shorts – Forest Green,"The Everyday Training Shorts from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-acti-0041,/mock-catalog/images/northwind-apparel/activewear-2.png,,in_stock,54.94 USD,,NW Active,,NA-ACTI-0041,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-006,Forest Green,XS,Moisture-Wick Knit,192
NA-ACTI-0042,Classic Jogger Pants – Slate Gray,"The Classic Jogger Pants from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in Slate Gray.",https://northwind-apparel.example.com/products/na-acti-0042,/mock-catalog/images/northwind-apparel/activewear-3.png,,in_stock,68.86 USD,,Northwind Studio,,NA-ACTI-0042,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-006,Slate Gray,S,Moisture-Wick Knit,228
NA-ACTI-0043,Modern Training Shorts – Cream,"The Modern Training Shorts from Northwind Apparel, crafted in moisture-wick knit, built to move with breathable, quick-dry performance. Shown in Cream.",https://northwind-apparel.example.com/products/na-acti-0043,/mock-catalog/images/northwind-apparel/activewear-1.png,,in_stock,71.54 USD,,Northwind,,NA-ACTI-0043,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-007,Cream,M,Moisture-Wick Knit,17
NA-ACTI-0044,Minimalist Training Shorts – Navy,"The Minimalist Training Shorts from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Navy.",https://northwind-apparel.example.com/products/na-acti-0044,/mock-catalog/images/northwind-apparel/activewear-2.png,,in_stock,38.27 USD,,Northwind Studio,,NA-ACTI-0044,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-007,Navy,M,Recycled Poly,225
NA-ACTI-0045,Luxe Jogger Pants – Blush Pink,"The Luxe Jogger Pants from Northwind Apparel, crafted in recycled poly, built to move with breathable, quick-dry performance. Shown in Blush Pink.",https://northwind-apparel.example.com/products/na-acti-0045,/mock-catalog/images/northwind-apparel/activewear-3.png,,in_stock,34.88 USD,,Northwind Studio,,NA-ACTI-0045,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,NA-ACTI-GRP-008,Blush Pink,L,Recycled Poly,104
NA-HATS-0046,Premium Trucker Hat – Forest Green,"The Premium Trucker Hat from Northwind Apparel, crafted in knit, to top off any look, sun or shade. Shown in Forest Green.",https://northwind-apparel.example.com/products/na-hats-0046,/mock-catalog/images/northwind-apparel/hats-1.png,,in_stock,23.32 USD,,NW Active,,NA-HATS-0046,new,Apparel & Accessories > Clothing Accessories > Hats,Accessories > Hats,NA-HATS-GRP-001,Forest Green,,Knit,43
NA-HATS-0047,Terra Dad Cap – Slate Gray,"The Terra Dad Cap from Northwind Apparel, crafted in cotton twill, to top off any look, sun or shade. Shown in Slate Gray.",https://northwind-apparel.example.com/products/na-hats-0047,/mock-catalog/images/northwind-apparel/hats-2.png,,in_stock,37.32 USD,,Northwind,,NA-HATS-0047,new,Apparel & Accessories > Clothing Accessories > Hats,Accessories > Hats,NA-HATS-GRP-001,Slate Gray,,Cotton Twill,71
NA-HATS-0048,Everyday Beanie – Sand,"The Everyday Beanie from Northwind Apparel, crafted in cotton twill, to top off any look, sun or shade. Shown in Sand.",https://northwind-apparel.example.com/products/na-hats-0048,/mock-catalog/images/northwind-apparel/hats-3.png,,in_stock,22.63 USD,,Northwind,,NA-HATS-0048,new,Apparel & Accessories > Clothing Accessories > Hats,Accessories > Hats,NA-HATS-GRP-002,Sand,,Cotton Twill,234
NA-HATS-0049,Classic Beanie – Cream,"The Classic Beanie from Northwind Apparel, crafted in knit, to top off any look, sun or shade. Shown in Cream.",https://northwind-apparel.example.com/products/na-hats-0049,/mock-catalog/images/northwind-apparel/hats-1.png,,in_stock,29.16 USD,,Northwind,,NA-HATS-0049,new,Apparel & Accessories > Clothing Accessories > Hats,Accessories > Hats,NA-HATS-GRP-002,Cream,,Knit,151
